tile_id,date,lat,lon,scene,path
S2_12-1-19_16PEC_31,2019-01-12,15.810596,-86.534049,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_31.tif
S2_12-1-19_16PEC_32,2019-01-12,15.9494,-86.509809,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_32.tif
S2_12-1-19_16PEC_33,2019-01-12,15.903059,-86.486007,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_33.tif
S2_12-1-19_16PEC_34,2019-01-12,16.081673,-86.657031,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_34.tif
S2_12-1-19_16PEC_35,2019-01-12,16.012244,-86.65715,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_35.tif
S2_12-1-19_16PEC_36,2019-01-12,16.266774,-86.632753,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_36.tif
S2_12-1-19_16PEC_37,2019-01-12,16.012204,-86.633222,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_37.tif
S2_12-1-19_16PEC_38,2019-01-12,16.266731,-86.608794,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_38.tif
S2_12-1-19_16PEC_39,2019-01-12,16.104733,-86.609113,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_39.tif
S2_12-1-19_16PEC_4,2019-01-12,15.811093,-86.96433,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_4.tif
S2_12-1-19_16PEC_40,2019-01-12,16.081591,-86.609159,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_40.tif
S2_12-1-19_16PEC_41,2019-01-12,16.058448,-86.609204,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_41.tif
S2_12-1-19_16PEC_42,2019-01-12,16.035305,-86.609249,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_42.tif
S2_12-1-19_16PEC_43,2019-01-12,16.058403,-86.58527,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_43.tif
S2_12-1-19_16PEC_44,2019-01-12,16.174068,-86.561082,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_44.tif
S2_12-1-19_16PEC_45,2019-01-12,16.220302,-86.537027,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_45.tif
S2_12-1-19_16PEC_46,2019-01-12,16.081447,-86.53735,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_46.tif
S2_12-1-19_16PEC_47,2019-01-12,16.081394,-86.513414,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_47.tif
S2_12-1-19_16PEC_48,2019-01-12,16.058138,-86.465604,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_48.tif
S2_12-1-19_16PEC_49,2019-01-12,16.058077,-86.441671,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_49.tif
S2_12-1-19_16PEC_5,2019-01-12,15.787949,-86.964334,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_5.tif
S2_12-1-19_16PEC_50,2019-01-12,16.081155,-86.417671,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_50.tif
S2_12-1-19_16PEC_51,2019-01-12,16.081089,-86.393735,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_51.tif
S2_12-1-19_16PEC_52,2019-01-12,16.081019,-86.3698,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_52.tif
S2_12-1-19_16PEC_53,2019-01-12,16.057877,-86.369873,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_53.tif
S2_12-1-19_16PEC_54,2019-01-12,16.057731,-86.322008,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_54.tif
S2_12-1-19_16PEC_55,2019-01-12,16.057654,-86.298076,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_55.tif
S2_12-1-19_16PEC_56,2019-01-12,16.057574,-86.274144,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_56.tif
S2_12-1-19_16PEC_57,2019-01-12,16.034433,-86.274227,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_57.tif
S2_12-1-19_16PEC_58,2019-01-12,16.265676,-86.225469,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_58.tif
S2_12-1-19_16PEC_59,2019-01-12,16.265401,-86.1536,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_59.tif
S2_12-1-19_16PEC_6,2019-01-12,15.764805,-86.964338,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_6.tif
S2_12-1-19_16PEC_7,2019-01-12,15.880519,-86.940404,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_7.tif
S2_12-1-19_16PEC_8,2019-01-12,15.811087,-86.940425,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_8.tif
S2_12-1-19_16PEC_9,2019-01-12,15.811079,-86.91652,S2_12-1-19_16PEC,raw/marida/patches/S2_12-1-19_16PEC/S2_12-1-19_16PEC_9.tif
S2_12-12-20_16PCC_0,2020-12-12,16.013505,-88.322897,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_0.tif
S2_12-12-20_16PCC_1,2020-12-12,15.782274,-88.29749,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_1.tif
S2_12-12-20_16PCC_10,2020-12-12,15.713536,-88.177611,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_10.tif
S2_12-12-20_16PCC_11,2020-12-12,15.759942,-88.153983,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_11.tif
S2_12-12-20_16PCC_12,2020-12-12,15.736803,-88.153853,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_12.tif
S2_12-12-20_16PCC_13,2020-12-12,15.945182,-88.13112,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_13.tif
S2_12-12-20_16PCC_14,2020-12-12,15.922043,-88.130991,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_14.tif
S2_12-12-20_16PCC_15,2020-12-12,15.898903,-88.130861,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_15.tif
S2_12-12-20_16PCC_16,2020-12-12,15.783207,-88.130217,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_16.tif
S2_12-12-20_16PCC_17,2020-12-12,15.945306,-88.107204,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_17.tif
S2_12-12-20_16PCC_18,2020-12-12,15.922167,-88.107077,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_18.tif
S2_12-12-20_16PCC_19,2020-12-12,15.899027,-88.106951,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_19.tif
S2_12-12-20_16PCC_2,2020-12-12,15.759277,-88.27345,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_2.tif
S2_12-12-20_16PCC_20,2020-12-12,15.80647,-88.106446,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_20.tif
S2_12-12-20_16PCC_21,2020-12-12,15.76019,-88.106195,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_21.tif
S2_12-12-20_16PCC_22,2020-12-12,15.876009,-88.082916,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_22.tif
S2_12-12-20_16PCC_23,2020-12-12,15.852869,-88.082793,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_23.tif
S2_12-12-20_16PCC_24,2020-12-12,15.82973,-88.082669,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_24.tif
S2_12-12-20_16PCC_25,2020-12-12,15.968686,-88.059493,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_25.tif
S2_12-12-20_16PCC_26,2020-12-12,15.968802,-88.035574,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_26.tif
S2_12-12-20_16PCC_27,2020-12-12,15.783683,-88.034628,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_27.tif
S2_12-12-20_16PCC_3,2020-12-12,15.990797,-88.250984,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_3.tif
S2_12-12-20_16PCC_4,2020-12-12,15.782553,-88.249699,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_4.tif
S2_12-12-20_16PCC_5,2020-12-12,15.759415,-88.249557,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_5.tif
S2_12-12-20_16PCC_6,2020-12-12,15.736277,-88.249416,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_6.tif
S2_12-12-20_16PCC_7,2020-12-12,15.990935,-88.227064,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_7.tif
S2_12-12-20_16PCC_8,2020-12-12,15.736412,-88.225525,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_8.tif
S2_12-12-20_16PCC_9,2020-12-12,15.99107,-88.203143,S2_12-12-20_16PCC,raw/marida/patches/S2_12-12-20_16PCC/S2_12-12-20_16PCC_9.tif
S2_13-12-18_16PCC_0,2018-12-13,16.010432,-88.4081,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_0.tif
S2_13-12-18_16PCC_1,2018-12-13,15.848476,-88.406972,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_1.tif
S2_13-12-18_16PCC_10,2018-12-13,15.756667,-88.286874,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_10.tif
S2_13-12-18_16PCC_11,2018-12-13,15.872498,-88.2637,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_11.tif
S2_13-12-18_16PCC_12,2018-12-13,15.84936,-88.263555,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_12.tif
S2_13-12-18_16PCC_13,2018-12-13,15.826222,-88.263412,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_13.tif
S2_13-12-18_16PCC_14,2018-12-13,15.756807,-88.262981,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_14.tif
S2_13-12-18_16PCC_15,2018-12-13,15.872636,-88.239793,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_15.tif
S2_13-12-18_16PCC_16,2018-12-13,15.872772,-88.215887,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_16.tif
S2_13-12-18_16PCC_17,2018-12-13,15.780217,-88.215333,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_17.tif
S2_13-12-18_16PCC_18,2018-12-13,16.081151,-88.193214,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_18.tif
S2_13-12-18_16PCC_19,2018-12-13,15.872905,-88.19198,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_19.tif
S2_13-12-18_16PCC_2,2018-12-13,16.033724,-88.384339,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_2.tif
S2_13-12-18_16PCC_20,2018-12-13,15.803488,-88.191573,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_20.tif
S2_13-12-18_16PCC_21,2018-12-13,15.734072,-88.191168,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_21.tif
S2_13-12-18_16PCC_22,2018-12-13,16.081283,-88.169282,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_22.tif
S2_13-12-18_16PCC_23,2018-12-13,15.75734,-88.167409,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_23.tif
S2_13-12-18_16PCC_24,2018-12-13,15.734201,-88.167277,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_24.tif
S2_13-12-18_16PCC_25,2018-12-13,15.711062,-88.167145,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_25.tif
S2_13-12-18_16PCC_26,2018-12-13,15.711188,-88.143257,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_26.tif
S2_13-12-18_16PCC_27,2018-12-13,15.78073,-88.119749,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_27.tif
S2_13-12-18_16PCC_28,2018-12-13,15.780852,-88.095852,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_28.tif
S2_13-12-18_16PCC_29,2018-12-13,15.850733,-88.000604,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_29.tif
S2_13-12-18_16PCC_3,2018-12-13,16.057165,-88.336644,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_3.tif
S2_13-12-18_16PCC_30,2018-12-13,16.059212,-87.953777,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_30.tif
S2_13-12-18_16PCC_31,2018-12-13,16.036072,-87.953667,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_31.tif
S2_13-12-18_16PCC_32,2018-12-13,15.966756,-87.929418,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_32.tif
S2_13-12-18_16PCC_4,2018-12-13,15.84893,-88.335265,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_4.tif
S2_13-12-18_16PCC_5,2018-12-13,16.08045,-88.312869,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_5.tif
S2_13-12-18_16PCC_6,2018-12-13,16.080595,-88.288938,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_6.tif
S2_13-12-18_16PCC_7,2018-12-13,15.988045,-88.288343,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_7.tif
S2_13-12-18_16PCC_8,2018-12-13,15.849219,-88.287459,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_8.tif
S2_13-12-18_16PCC_9,2018-12-13,15.779805,-88.28702,S2_13-12-18_16PCC,raw/marida/patches/S2_13-12-18_16PCC/S2_13-12-18_16PCC_9.tif
S2_14-11-18_48PZC_0,2018-11-14,15.91131,108.394644,S2_14-11-18_48PZC,raw/marida/patches/S2_14-11-18_48PZC/S2_14-11-18_48PZC_0.tif
S2_14-11-18_48PZC_1,2018-11-14,15.910933,108.418518,S2_14-11-18_48PZC,raw/marida/patches/S2_14-11-18_48PZC/S2_14-11-18_48PZC_1.tif
S2_14-11-18_48PZC_10,2018-11-14,15.885517,108.561342,S2_14-11-18_48PZC,raw/marida/patches/S2_14-11-18_48PZC/S2_14-11-18_48PZC_10.tif
S2_14-11-18_48PZC_11,2018-11-14,15.862419,108.560935,S2_14-11-18_48PZC,raw/marida/patches/S2_14-11-18_48PZC/S2_14-11-18_48PZC_11.tif
S2_14-11-18_48PZC_12,2018-11-14,15.83932,108.56053,S2_14-11-18_48PZC,raw/marida/patches/S2_14-11-18_48PZC/S2_14-11-18_48PZC_12.tif
S2_14-11-18_48PZC_13,2018-11-14,15.954017,108.610313,S2_14-11-18_48PZC,raw/marida/patches/S2_14-11-18_48PZC/S2_14-11-18_48PZC_13.tif
S2_14-11-18_48PZC_14,2018-11-14,15.93092,108.6099,S2_14-11-18_48PZC,raw/marida/patches/S2_14-11-18_48PZC/S2_14-11-18_48PZC_14.tif
S2_14-11-18_48PZC_15,2018-11-14,15.907823,108.609487,S2_14-11-18_48PZC,raw/marida/patches/S2_14-11-18_48PZC/S2_14-11-18_48PZC_15.tif
S2_14-11-18_48PZC_16,2018-11-14,15.861628,108.608663,S2_14-11-18_48PZC,raw/marida/patches/S2_14-11-18_48PZC/S2_14-11-18_48PZC_16.tif
S2_14-11-18_48PZC_2,2018-11-14,15.887831,108.418127,S2_14-11-18_48PZC,raw/marida/patches/S2_14-11-18_48PZC/S2_14-11-18_48PZC_2.tif
S2_14-11-18_48PZC_3,2018-11-14,15.864729,108.417737,S2_14-11-18_48PZC,raw/marida/patches/S2_14-11-18_48PZC/S2_14-11-18_48PZC_3.tif
S2_14-11-18_48PZC_4,2018-11-14,15.910554,108.442391,S2_14-11-18_48PZC,raw/marida/patches/S2_14-11-18_48PZC/S2_14-11-18_48PZC_4.tif
S2_14-11-18_48PZC_5,2018-11-14,15.933272,108.466661,S2_14-11-18_48PZC,raw/marida/patches/S2_14-11-18_48PZC/S2_14-11-18_48PZC_5.tif
S2_14-11-18_48PZC_6,2018-11-14,15.932887,108.490535,S2_14-11-18_48PZC,raw/marida/patches/S2_14-11-18_48PZC/S2_14-11-18_48PZC_6.tif
S2_14-11-18_48PZC_7,2018-11-14,15.863199,108.513205,S2_14-11-18_48PZC,raw/marida/patches/S2_14-11-18_48PZC/S2_14-11-18_48PZC_7.tif
S2_14-11-18_48PZC_8,2018-11-14,16.001406,108.539502,S2_14-11-18_48PZC,raw/marida/patches/S2_14-11-18_48PZC/S2_14-11-18_48PZC_8.tif
S2_14-11-18_48PZC_9,2018-11-14,15.86281,108.537071,S2_14-11-18_48PZC,raw/marida/patches/S2_14-11-18_48PZC/S2_14-11-18_48PZC_9.tif
S2_14-12-20_18QYF_0,2020-12-14,18.574811,-72.39122,S2_14-12-20_18QYF,raw/marida/patches/S2_14-12-20_18QYF/S2_14-12-20_18QYF_0.tif
S2_14-12-20_18QYF_1,2020-12-14,18.551697,-72.391572,S2_14-12-20_18QYF,raw/marida/patches/S2_14-12-20_18QYF/S2_14-12-20_18QYF_1.tif
S2_14-12-20_18QYF_2,2020-12-14,18.574474,-72.366984,S2_14-12-20_18QYF,raw/marida/patches/S2_14-12-20_18QYF/S2_14-12-20_18QYF_2.tif
S2_14-12-20_18QYF_3,2020-12-14,18.551361,-72.367338,S2_14-12-20_18QYF,raw/marida/patches/S2_14-12-20_18QYF/S2_14-12-20_18QYF_3.tif
S2_14-3-20_18QYF_0,2020-03-14,18.584217,-72.49885,S2_14-3-20_18QYF,raw/marida/patches/S2_14-3-20_18QYF/S2_14-3-20_18QYF_0.tif
S2_14-3-20_18QYF_1,2020-03-14,18.561102,-72.499187,S2_14-3-20_18QYF,raw/marida/patches/S2_14-3-20_18QYF/S2_14-3-20_18QYF_1.tif
S2_14-3-20_18QYF_2,2020-03-14,18.560779,-72.47495,S2_14-3-20_18QYF,raw/marida/patches/S2_14-3-20_18QYF/S2_14-3-20_18QYF_2.tif
S2_14-3-20_18QYF_3,2020-03-14,18.560124,-72.426478,S2_14-3-20_18QYF,raw/marida/patches/S2_14-3-20_18QYF/S2_14-3-20_18QYF_3.tif
S2_14-3-20_18QYF_4,2020-03-14,18.582905,-72.401893,S2_14-3-20_18QYF,raw/marida/patches/S2_14-3-20_18QYF/S2_14-3-20_18QYF_4.tif
S2_14-3-20_18QYF_5,2020-03-14,18.559792,-72.402243,S2_14-3-20_18QYF,raw/marida/patches/S2_14-3-20_18QYF/S2_14-3-20_18QYF_5.tif
S2_14-3-20_18QYF_6,2020-03-14,18.582569,-72.377655,S2_14-3-20_18QYF,raw/marida/patches/S2_14-3-20_18QYF/S2_14-3-20_18QYF_6.tif
S2_14-3-20_18QYF_7,2020-03-14,18.559456,-72.378008,S2_14-3-20_18QYF,raw/marida/patches/S2_14-3-20_18QYF/S2_14-3-20_18QYF_7.tif
S2_14-9-18_16PCC_0,2018-09-14,15.964087,-88.362745,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_0.tif
S2_14-9-18_16PCC_1,2018-09-14,15.802127,-88.361656,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_1.tif
S2_14-9-18_16PCC_10,2018-09-14,15.756289,-88.289671,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_10.tif
S2_14-9-18_16PCC_11,2018-09-14,16.103498,-88.267956,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_11.tif
S2_14-9-18_16PCC_12,2018-09-14,16.08036,-88.267809,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_12.tif
S2_14-9-18_16PCC_13,2018-09-14,16.034085,-88.267516,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_13.tif
S2_14-9-18_16PCC_14,2018-09-14,15.987809,-88.267224,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_14.tif
S2_14-9-18_16PCC_15,2018-09-14,15.941534,-88.266933,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_15.tif
S2_14-9-18_16PCC_16,2018-09-14,15.802706,-88.266066,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_16.tif
S2_14-9-18_16PCC_17,2018-09-14,15.779567,-88.265923,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_17.tif
S2_14-9-18_16PCC_18,2018-09-14,15.756429,-88.265779,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_18.tif
S2_14-9-18_16PCC_19,2018-09-14,15.987949,-88.243305,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_19.tif
S2_14-9-18_16PCC_2,2018-09-14,15.802276,-88.337759,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_2.tif
S2_14-9-18_16PCC_20,2018-09-14,15.895397,-88.242735,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_20.tif
S2_14-9-18_16PCC_21,2018-09-14,15.802843,-88.242168,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_21.tif
S2_14-9-18_16PCC_22,2018-09-14,15.779705,-88.242027,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_22.tif
S2_14-9-18_16PCC_23,2018-09-14,15.895533,-88.218825,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_23.tif
S2_14-9-18_16PCC_24,2018-09-14,15.872394,-88.218686,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_24.tif
S2_14-9-18_16PCC_25,2018-09-14,15.77984,-88.218132,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_25.tif
S2_14-9-18_16PCC_26,2018-09-14,15.872528,-88.194779,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_26.tif
S2_14-9-18_16PCC_27,2018-09-14,15.803111,-88.194371,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_27.tif
S2_14-9-18_16PCC_28,2018-09-14,15.872658,-88.170873,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_28.tif
S2_14-9-18_16PCC_29,2018-09-14,15.849519,-88.170739,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_29.tif
S2_14-9-18_16PCC_3,2018-09-14,16.033797,-88.315367,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_3.tif
S2_14-9-18_16PCC_30,2018-09-14,15.826381,-88.170606,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_30.tif
S2_14-9-18_16PCC_31,2018-09-14,15.803242,-88.170473,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_31.tif
S2_14-9-18_16PCC_32,2018-09-14,15.826508,-88.146704,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_32.tif
S2_14-9-18_16PCC_33,2018-09-14,15.988607,-88.123702,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_33.tif
S2_14-9-18_16PCC_34,2018-09-14,15.780354,-88.122547,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_34.tif
S2_14-9-18_16PCC_35,2018-09-14,15.710936,-88.122166,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_35.tif
